It was a moment before he realized what else had changed: near the wall, beneath his window, was a stump with black and ancient bark.	2.9
In a thoughtless panic, Allan flew to the stream that ran by his house and began frantically throwing handfuls of water onto the pyre.	2.4
His thoughts were not of the act's futility, nor even of the nights spent tormented by the twisted thing; instead, all that filled his mind was the tree's constant presence in his life, growing with him and beside him, its persistent reminders that he had higher, truer things to write, the simple beauty of the great black tree for its own sake.	3.25
His handfuls could do nothing to quench the hewn, burning logs, but when the night sky grew dark above him and the fire dwindled to black ashes, tears threatened to spill forth and extinguish the final embers.	2.2
But he did not weep.	2.82
Instead, he bethought himself of the loss of the tree; considered also Arthur's motivation and whether some good might not come of this, after all.	3.0
The papers and the lantern's flame trembled as the thin fingers of a great black willow rapped gently on Allan's window and wall like a stranger knocking on his chamber door.	2.78
Leaving the circle of ashes, he stood and turned towards the woods, in which it was his habit to walk when in a pensive mood.	2.6
He stepped slowly beneath the branches, a gust of wind stirring up the ashes behind him in a great, swirling eddy, a burning brand that rose up and dispersed on the winds as though it were the willow's last breath.	2.8
Allan wandered beneath the trees for a time, thoughts drifting through his mind like great banks of fog, strangely beautiful but impossible to penetrate.	2.88
And without that torturous willow, he might be free to write whatever he saw fit.	2.7
Perhaps that would be more healthy for his mind.	3.11
He found himself along the bank of a low, wide stream and allowed himself to follow its current.	3.12
As it turned to the deeper woods, elder giants rose above him: a beech, smooth bark a gray-green pennant hoisted on a slope and standing out between the dark, cracked trunks of the nearer trees; great pines, a few magnificent specimens still bearing the three-stroke symbol of the British King; a towering black birch, leaves impossibly high above him.	3.14
This was no stranger, however; the twisted, ancient thing was older than Allan, its branches rapping on his window since his childhood.	2.9
There was hardly enough room for his slim frame between the trunks that overshadowed any fleeting mortal trespass.	2.75
Emerging from between the antediluvian trunks, Allan set his feet softly down onto the carpet of needles and stopped.	2.9
Before him, roots imbibing the sweet water of the stream, grew a stand of black willows.	3.2
Though the elders' trunks fell and died, their children, first roots grown from the very branches that now lay dead, continued unabated, a continuous line from the most ancient of their ancestors.	2.5
Allan stumbled forward, jaw slightly slack, until his outstretched hands encountered the rough bark of a twisted, three-trunked willow whose waists were each larger than Allan himself.	2.6
After filling his pen, Allan looked at his paper in the orange glow from the lantern set back in the desk's right-hand corner.	3.0
Its thin, drawn fingers framed the bloated moon, whose eerie radiation now bathed the room directly.	2.8
Allan recalled himself and focused once more on the incomplete page before him.	2.8
In the author's eye gleamed the lantern's reflection – or was it a reflection?	3.1
For while the lantern's spark shivered in the chill breeze, this burn was steady and true as the motion of its owner's pen, scratching out the rhythm of the willow's fingers.	3.25
The frenzied writing ceased at last, the author leaned back with a slight sigh as if both exhausted and satisfied by his effort.	3.38
After all that – so near the end, to lose control again.	2.11
"Come, darling,"	3.44
"Where I am to take you, one need never think of those left behind."	3.22
His pen cast a forbidding line of shadow slanting across the page, echoing the inky darkness crouching in the edges of the lantern's struggling glow.	3.0
They took their seats within the car and his driver set the horses trotting.	3.0
For a few yards, they kicked up dust along the roadway; then they raised their hooves and took to the air.	3.14
She gaped, afraid but knowing that no harm would come to her by his hand.	2.4
The New England woods disappeared, even the greatest pines shrinking to insignificance as they mounted the sky.	2.46
Above them, the Milky Way drew near as if the stars themselves could be reached.	3.4
Allan crushed the page in his hand and hurled it at the window.	2.5
"Damn you,"	1.75
"Damn you," he cried, "will you never leave me be?	1.78
Shall I never finish a story in peace?"	2.5
He pounded his desk in vain, cursing the foul muse that drove him.	1.9
The next day, Allan sat on a florally patterned chair in a well-furnished parlor.	3.0
"Cucumber sandwich?"	3.2
In a manner delicately balanced between somber and genial, he refilled their glasses.	3.0
"How is the writing these days, my dear Mr. Clemm?"	3.38
"Perfectly dreadful, my dear Mr. Mason,"	2.5
"I had a perfect story in my pages; my hero returned home and reclaimed his love, I nearly had it tied together before…"	3.7
"Before?"	3.1
"Before that blasted impulse came over me and I started writing like Edgar Poe – though the most recent was not so morbid as my many others, thank Heaven."	3.12
Arthur's face assumed a long-suffering aspect of authoritative exasperation.	2.37
"It's far from a 'penchant,' Arthur.	2.9
Arthur grimaced at the vivid description.	2.6
The Black Willow	2.89
"I'm sure you know that you must curb this behavior if you wish to produce any writing fit for public consumption."	2.6
"I know," Allan replied, "but how am I to do that?	2.8
"but how am I to do that?	2.7
You know I do not wish to make my stories thus; but it is my nemesis, confronting me anew at every turn!"	2.37
Arthur raised a critical brow.	2.4
Every action you take to deny it nourishment will bring you closer to your goal; and believe me, Allan, you must take every opportunity to quash this uncivilized obsession if you intend to publish.	2.71
Allan unfolded another page, this one crowded with ranks of letters in tight formation from left to right.	3.0
"It is true,"	3.0
"that I would not dream of submitting one of these corruptions of literature to any publisher.	2.44
I've even tried rewriting the corrupted sections, but once my characters have gone down that road, nothing can recall their former life.	2.63
My prodigal ink-blooded children simply lose their vitality when forced along the proper road."	2.91
"If only you would restrain this morbid impulse of yours, you might write something really worth reading.	2.83
It's hard enough listening to your wild speech without seeing it appear in the refined world of print, like a surly foreigner among a genteel crowd."	2.6
Allan hung his head, holding his wine with both hands between his arched knees.	2.38
His hair was slightly unkempt after his sleepless night, and his clothing had a rumpled look as if, by mere proximity, it had taken on the aspect of his weariness.	2.3
"I would drive it out,"	2.9
"I would drive it out," he said softly, "but I fear for what would remain."	2.4
"but I fear for what would remain."	2.25
"Perhaps you require a rest from writing,"	2.88
"You might find that some time in an honest occupation would ground you somewhat, improve your disposition."	3.12
"Perhaps it would,"	3.12
"Perhaps it would," Allan replied, rising and vainly straightening his suit.	2.67
"So dear a friend is always welcome to my counsel and my home,"	3.57
"So dear a friend is always welcome to my counsel and my home," he said.	3.78
"I hope soon to see you in better sorts."	2.9
They parted and Allan made his way pensively from Arthur's gate.	3.0
He walked the wheel-ruts, hands in his pockets and unshined shoes collecting dust.	2.86
Some quarter-mile from Arthur's gate, he halted, confronted by a halloo.	3.0
he called out to the empty road.	2.5
"I had a hunch you'd be at Arthur's today,"	3.2
"I had a hunch you'd be at Arthur's today," said Nathan, "so I thought I'd wait here for you."	3.2
"so I thought I'd wait here for you."	3.3
Nathan's lanky frame, dressed in a loose, tan jacket, fit into the branch like an elegant skeleton.	3.0
His hair fell loosely across a face that seemed always to have a knowing smirk hidden just beneath its surface, infusing his body with a rakish energy.	3.1
"So, Allan,"	3.0
"So, Allan," said Nathan, unfolding and lowering his legs to the roadside, "how goes life for the quintessential American author?"	3.0
"I wouldn't know,"	2.67
"I wouldn't know," replied Allan dryly, before continuing in another tone entirely.	2.73
"I destroyed another story last night, Nathan."	2.3
Leaning against his tree, Nathan shook his head.	2.9
"You mean, finished another story."	3.0
"Yes, it is finished!	3.8
Never again shall it see the rosy-fingered dawn!	2.8
Nathan, you've read these abominations of mine.	2.57
You know just as well as I that they have no future, no potential.	2.4
Allan reviewed the troops, all prepared to disembark, their task to form the tale of a young man returning home from Life Abroad to find his childhood friend a bride to-be, thus upsetting the apple cart of his life's plan, clarified – of course – by his very time away from her he loved best.	2.7
At best, they are faery tales; at worst, expeditions into macabre realms no healthy mind need ever see."	2.67
"So instead, you would write – what?"	2.88
"Something saleable; something worth reading, worth writing!	3.62
On a sunny Sunday afternoon, the waiting list was an hour long.	2.38
After hemming and hawing and assessing my food stash (contents: 10 saltines), I decided to go for it anyway.	3.0
By the time I got to Asheville, I was nearing the end of my journey and the bottom of my wallet.	2.67
By the time I finally got a seat at the counter, I was starved.	2.5
It took me about thirty seconds to pick out the Charleston Chicken Sandwich: "grilled marinated free-range chicken breast on sourdough with melted havarti, romaine lettuce and cranberry mayonnaise".	3.33
"grilled marinated free-range chicken breast on sourdough with melted havarti, romaine lettuce and cranberry mayonnaise"	3.2
Cranberry?	3.0
Havarti?	3.0
Yes, I could dig it.	3.6
While I waited for the food, I checked out the back of the store where Tupelo Honey Cafe hawks their homestyle wares: preserves, pickles, salsa, honey, t-shirts, aprons and all sorts of mini-advertisements for the restaurant.	3.3
I've visited plenty of farm-to-fork restaurants, and this one may be the best I've seen at self-marketing.	3.6
There's nothing wrong with it: the food in those jars is probably delicious, though I question whether the $10 tupelo honey had to come from Florida or if it's produced locally.	3.0
Some of that is surely due to good marketing, but the real reason for its popularity is this:	3.0
That sandwich was so good, I found myself eating slower and slower with each bite to savor it more completely.	4.0
The potatoes were light and un-greasy; the flavors were perfectly balanced; the chicken was juicy and rich; and let's be honest here, I'm always happier eating dead animals when I know they've lived a good life.	3.2
I will never forget you.	3.0
I stopped eating halfway through, not because I was full.	2.71
On another topic, I made a discovery there in the Tupelo Honey Cafe, one which I'd like to share with you now.	3.2
If you're going to a busy restaurant and want great service, bring a camera.	3.1
But.	2.9
Now, I'm not saying the service before my camera-flash was bad, because it was awesome.	3.8
But wow, it sure improved once I appeared to be some sort of food critic or travel writer.	3.1
Which, it just so happens, I am.	3.1
I can't guarantee it'll work, but I personally will do it againand probably back it up with a stellar review, just like the one I've given the Tupelo Honey Cafe.	3.14
Everybody wins.	4.0
Okay, that's it!	2.8
I could talk about Asheville for weeks, but it's time to move on.	3.12
So I checked their website, and instantly fell in love:	3.73
"Tupelo Honey Café opened in downtown Asheville in 2000, an early pioneer in the farm to fork movement and an active advocate for the independent restaurant landscape that pervades the city.	3.2
"Tupelo Honey Café opened in downtown Asheville in 2000, an early pioneer in the farm to fork movement and an active advocate for the independent restaurant landscape that pervades the city. Our food is fresh, made from scratch, sassy and scrumptious. Our cuisine salutes our love of Southern traditions at the table, but like the good people of Asheville, marches to its own drum. The result is a unique riff on Southern favorites."	3.4
Our food is fresh, made from scratch, sassy and scrumptious.	3.9
Our cuisine salutes our love of Southern traditions at the table, but like the good people of Asheville, marches to its own drum.	3.3
The result is a unique riff on Southern favorites."	3.4
tupelohoneycafe.com	2.9
It started in 2001, when Andrew would ride around town pulling bikes out of dumpsters.	3.0
He started hosting work parties with friends in his backyard, teaching them to fix their bikes and helping them get started riding.	3.25
Slowly but surely, the circle grew and Andrew's backyard parties became weekly workshops.	3.0
When Andrew decided to leave town for a few years' schooling in NYC, friends and cohorts took over operations.	3.1
These days it's an established club, run by volunteers and donations, turning trashed bikes into treasures.	3.2
Its influence now includes a legitimate downtown storefront; a sister shop in Albany ( Albany Bicycle Coalition ); movie screenings and pro-cycling political events; and a dedicated core crew that keeps everything rolling.	3.1
TBR's customers run the gamut, from businessmen to street kids to college students to families.	2.9
This group understands the value of a bicycle: more than just transportation, a bike is a statement against fossil fuels.	3.1
More than a toy, it's an equalizer that allows poor kids to ride with rich.	3.25
More than a hobby, it's a way of traveling through the world that lets you interact, use your muscles, breathe fresh air -- all for the cost of a free dumpster bike.	3.2
Remember when you got your first bike?	3.3
When I visited the TBR shop, it was packed with frames, wheels, gears, chains, handlebars, kids, and anarchist art (the space is being donated by some supporters who are also anti-capitalist activists).	3.0
TBR hosts workshops twice a week.	3.14
Tools are available, and volunteers will help with advice and knowledge.	3.2
Was it a Christmas present, or maybe a birthday gift?	2.9
Parts can be had for a pittance, and you can pick out your own bike from the stacks and racks of machines filling the space.	3.11
The main focus of TBR, however, is not selling bikes.	3.0
The idea is to give people a workspace and teach them how to maintain their own bicycle.	3.3
All around me, college students and bike punks tinkered with their machines.	3.0
An older man asked for tips on tuning his racer.	3.0
A young kid came in to say his last bike was stolen and he needed a new one (and, despite Andrew's stern reprimand that he couldn't just walk in every week and leave with a free bike, he did just that).	3.0
A dad came in with his three kids, all of whom left with snazzy rides -- but first, they all sat down and worked on their new wheels together.	3.38
"I love what you do,"	4.2
"I have a whole bunch of bikes to give you."	3.4
See, ultimately TBR is about more than just bicycles.	3.33
It's about building community, and triggering a quiet but inexorable social movement.	3.0
This is not the world's first bike collective; in fact it's only one of many that have stealthily sprung up around America.	3.1
These collectives are not waiting for change to happen: they're creating it through small, positive, peaceful actions.	3.2
You too can change the world: all you have to do is ride a bike.	3.3
Fall is here, which (in most places) means great riding weather.	3.3
What are you waiting for?	3.0
So pick one up, and ride it to the end of your block!	3.3
Then keep going!	3.17
Even if your life requires four wheels, you can use a bike for local errands.	2.9
Ride it to the corner store when you need milk, instead of driving across town to the grocery store.	3.0
(Don't like the milk they sell?	2.56
Tell the store owner what you like, and see if he'll carry it.	3.11
Now you're changing the world.)	3.75
On weekends, instead of driving to the park, hop on your bike and go exploring.	3.5
Or, if you're a gym buff, trade a workout for a bike ride.	3.1
Save the World, Ride a Bike a visit to Troy Bike Rescue	3.2
Unless you live on a major highway, odds are you can ride straight from your front porch to someplace interesting.	3.2
It's cheaper, and much better for the local flora&fauna.	3.3
Then think of it this way: by riding your bike instead of driving your car, you're reducing your consumption of fossil fuels.	3.3
You can even calculate the money you save on gas, and keep it in a jar for a rainy day.	3.5
Cycling is a thing of the past: a sport, a hobby, but rarely a mode of transportation.	3.0
Want to get involved?	3.1
Can't find a bike community?	3.0
Karen Turnbull 01. Oct, 2009 at 12:54 pm	3.0
what a great article, i will be passing it on.	3.7
In the meantime you might like this blog post i cam across: http://blog.sophianetwork.org.uk/2009/09/women-tackling-climate-change.htm	3.0
Raggedy Annarchy 01. Oct, 2009 at 12:59 pm	2.8
Even kept Pansy in the basket as my Toto.	3.1
One of my dear friends who can't drive to due to combat injuries had her ride stolen while we were sharing a beer in broad daylight last weekend.	2.4
I passed along this article to her, and she suggest that when we start our own bike rescue, we'll do like the U.S. in East Timor did and graffiti Delta Bike Rescue on all the chassis.	3.1
This post is the first of a three-part series on bike culture.	3.0
And there are no two ways about it: if you give a kid a bike, that kid will ride.	3.22
In Troy, New York, I met one Andrew Lynn.	3.0
David's a dedicated and inspired agrarian, whose passion for farming keeps him optimistic.	3.37
But farming on the Outer Cape is the sort of Sisyphian challenge that can wear anybody out.	2.9
Without fertilization, it deteriorates shockingly fast.	2.5
David points out a patch of sand with a thin strip of fertile loam along the edge.	3.0
Last season it was a fertile veggie bed -- but it was left un-fertilized as an experiment.	3.12
"This is what happens," David says.	2.75
"You have to keep feeding it organic material, or it turns back into sand."	3.0
Read about death & carnage in the shell shop , find out about the eco-friendly food scene , look at the pretty pretty sunset , or continue on...	3.37
This plot was a test run, left untended for a single season.	2.8
Last year's rich loam is now useless sand.	2.3
The Outer Cape is really just a spit of sand -- but still, farmers lived here for generations.	3.0
How?	3.0
Salt marsh hay.	3.0
"salt marsh haying"	2.89
Salt marsh hay has no weed seeds, and it doesn't compact as heavily as other types of hay.	3.1
This makes it an excellent and bountiful source of compost, and it was used for generations as a soil enricher.	3.7
But haying had to happen regularly, says David: "There's so much oxygen in this soil, any added compost gets burned up in six weeks.	2.62
"There's so much oxygen in this soil, any added compost gets burned up in six weeks. All the nutrients get depleted."	2.7
All the nutrients get depleted."	2.37
The only way to keep things going here is to keep a steady flow of compost coming in.	3.1
That means truckloads of hay, and that means a lot of work.	2.8
Last year, David and Arthur brought in a semi truck loaded with leaf mulch.	3.0
Not a long-term plan.	2.75
Meanwhile, in Tourist Town USA...	3.0
David DeWitt doesn't look like a farmer.	2.6
The Provincetown farmers market has lovely produce, but little of it was grown on the Cape.	3.0
Provincetown's official population of 3,500 supports a tourism industry that serves millions of visitors each year.	3.14
City folk marvel at the quaint charms of the Cape, its idyllic beauty and simple pleasures.	3.8
And then they go out to eat.	3.0
Even if tourists were interested in sustainable food (they totally don't care ), they'd be hard pressed to find a locally-sourced meal.	2.4
With his long hair, scruffy beard and t-shirt, he'd fit in more at a Phish show than behind a plow.	3.1
You can't squeeze blood from a stone, and you can't get big vegetable crops from sand dunes.	2.4
End of story.	2.88
David isn't giving up -- in fact, he's got plans and ideas to refashion North Truro's farming community.	2.9
David isn't alone: he's got the support (and companionship) of a growing group of gamechangers.	3.12
If the young farmers and foodies of Truro can organize, they might just be able to get local agriculture back on its feet.	3.22
Their main opponent?	3.14
The tourism and real estate industries, which insist upon turning every arable inch of the Cape into somebody's backyard.	2.82
The same population that would consume the food produced here is actively inhibiting its production.	2.4
But appearances are deceiving, and David's comfy mien belies a passion that is influencing the culture of northern Cape Cod.	2.88
No surprise there.	2.8
2 Responses to "Farming on Sand"	3.0
Melody M Thibodeau 25. Sep, 2010 at 7:52 am	3.0
You know they could. It would be even better for the system.	3.0
The horses.	3.2
They wouldn't have to be standing on the acidic sand all of the time.	3.0
The straw/hay could also be a form of supplemental food, for livestock/horses, which has been used in before times.	3.1
The straw, should be separated from the manure and dried in the air, then buised, by hooves.	3.0
Then it is more ready, to be mixed with the soil, in the spring.	3.0
To wit: in 2009, David helped launch the Truro Ag Fair -- an event that exceeded all expectations and brought huge crowds to local farmers' booths.	3.43
He runs the Rock Spray nursery, a Certified Natural provider of evergreens and ornamentals.	3.0
Here, David and his partner Arthur Teubner work year-round growing heirloom and hardy fruits and veggies to sell at market.	3.1
This is part 4 of a 4-part series on tourism's impact on Cape Cod.	3.0
Kitchen Equipment.	3.0
Woks and any other gadgets essential for Chinese cookery make good purchases.	3.22
Leather Goods.	3.0
Large shops on the fashionable thoroughfares tend to be more expensive than smaller “family” shops tucked away in the side streets.	3.11
However, the leather garment industry is growing, and there is a wide range of locally produced leather accessories, all at extremely attractive prices.	3.57
For European imports, you will pay top dollar.	2.8
Musical, Audio, and Video Equipment.	3.0
Hong Kong has a vast range of the most high-tech audio-visual, sound, and screen equipment.	3.14
While it’s no longer the bargain shopping destination it once was, there are still some good buys to be had.	3.22
Be sure to look around and compare before buying.	3.09
Whatever you buy, you may be able to work out a discount.	3.14
Ready-to-wear Clothes.	3.0
There are still a great many factory outlet stores with reasonable prices.	3.4
You’ll also find bargain clothes for sale at the markets and on push-carts.	3.1
Tailor-made clothes are not as popular in Hong Kong as they were in the past, but hundreds of shops still remain.	3.0
In choosing a tailor, look for HKTA membership.	3.0
Stores do not open until 10am or later, but shopping goes on into the evening, up to 9:30pm.	3.0
Many tailors have Web sites or are listed on Web sites.	3.0
Tea.	3.1
Shops all over town will sell you gift tins of exotic blends.	3.4
If you want to learn something about tea, go to the Tea Shop at 149 Hollywood Road, or the Moon Garden Tea House at 5 Hoi Ping Road, Causeway Bay.	3.2
The owners will brew up a pot so you can taste before making a choice.	3.5
Watches.	2.9
Be sure to get the manufacturer’s guarantee stamped or signed if you buy a watch.	2.9
Entertainment	3.44
Most shops are open seven days a week.	3.25
Hong Kong Diary published weekly by HKTA tells what’s happening in the arts.	3.11
Hong Kong Life is published by the Hong Kong Standard on Sunday, and the South China Morning Post has an entertainment section on Friday.	3.0
Culture buffs are well catered to, and there is always a varied program of events, ranging from world-class concerts to local amateur dramatic productions.	3.17
A highlight of the arts calendar is the annual Hong Kong Arts Festival, a three-week dose of international culture in February, with concerts, recitals, plays, jazz, Chinese opera, and innovative productions put on by leading talent from both East and West.	3.0
Tickets for the shows must be reserved well in advance.	3.1
The Festival of Asian Arts takes place every other October, bringing to Hong Kong for two weeks orchestras, dance groups, opera, and drama companies from all over Asia.	3.12
There are more than 30 cinemas in Hong Kong, and the latest Western releases are shown in some of the larger ones.	3.0
English-language films have Chinese subtitles.	3.2
The Hong Kong International Film Festival takes place in April.	3.3
More than 200 films from all over the world are shown at this two-week event.	3.22
Ask at City Hall center about advance reservations.	3.22
The Performing Arts	3.22
Performance Venues.	3.1
The theaters in the Hong Kong Cultural Center in Tsim Sha Tsui are the main venues for concerts and opera.	3.0
Other performance centers are the City Hall cultural complex, with exhibition halls and theaters that present concerts, plays, and films; the Hong Kong Academy for the Performing Arts with two major theaters for dance, drama, and concert performances; and the Hong Kong Arts Centre in Wan Chai, where both local and visiting groups perform.	3.12
Larger arenas, including the Queen Elizabeth Stadium, the Hong Kong Coliseum, and the Ko Shan Theater in Kowloon play host to various concerts, pop concerts, sporting events, and variety shows.	3.3
The Hong Kong Chinese Orchestra performs new and traditional works; a wide assortment of traditional and Chinese instruments are featured.	3.2
The Hong Kong Philharmonic Orchestra was founded in 1975.	3.0
Buyer Beware.	2.5
Under its conductor, David Atherton, it offers Western classical works and new works by Chinese composers in a September-to-June season.	3.2
Be aware that name brands, including electronics, are sometimes fakes, glass may be sold as jade, and that antique you bought may have been made last night.	2.2
Chinese Opera.	2.9
To most foreigners, this unique art form is likely to be inscrutable at first exposure, but everyone can appreciate the spectacle and the elaborate, glittering costumes.	3.25
Although the music may seem strange to the unaccustomed ear, it certainly won’t put you to sleep; cymbals and drums guarantee your alertness.	3.12
Hong Kong’s three professional dance companies — the Hong Kong Ballet Company, the Hong Kong Dance Company, and the newer City Contemporary Dance Company — perform regularly, often at the Hong Kong Academy for the Performing Arts.	3.0
The two leading local troupes, the Chung Ying Theatre Company and the Hong Kong Repertory Theatre, perform in Cantonese; there are English-language performances at the Fringe Club theaters, 2 Lower Albert Road, in Central.	3.1
Puppet Shows.	2.9
The classic Chinese puppet is the shadow puppet, manipulated behind a screen by three rods, but hand puppet and marionette shows are also on offer, often for free at public parks and playgrounds.	3.4
Nightlife	3.12
Hong Kong by night can suit any taste — riotous, sedate, raw, or cultured.	3.2
Note that sometimes there is a cover charge of HK$50 to HK$200 at clubs, which may or may not include a couple of drinks.	2.9
There are nightclubs in the principal hotels, with bands, dancing, and floor shows.	3.14
Always ask for a receipt that records information about the item, and if you buy an antique, be sure to get a certificate of authentication.	3.0
Jazz fans will find live jazz presented by international artists at the Jazz Club and Bar, 2/F, 34-36 D’Agular, Central; and at the Blue Note in the Kowloon Shangri-La Hotel in Tsim Sha Tsui.	3.4
The Frin ge Club, 21 Lower Albert Road, Central, is Hong Kong’s best-known alternate entertainment venue, with jazz, rock, and other live music, in addition to a gallery for visual arts.	3.1
Bars with views and live music include Sky Lounge in the Sheraton Hotel and Towers, Tsim Sha Tsui; and Cyrano in the Island Shangri-La in Pacific Place.	3.3
In Tsim Sha Tsui, Ned Kelly’s Last Stand on Ashley Road is an Aussie institution; Delaney’s, 71-77 Peking Road, is one of Hong Kong’s enduring Irish pubs.	3.0
Joe Bananas, 23 Luard Road, is a Wan Chai mainstay for all-night partying.	3.3
A lot of the raunchy action has moved across the harbor to Tsim Sha Tsui East; this is also where you’ll find pricey hostess clubs, popular with Japanese tourists, but definitely not for those on a budget.	2.78
Today’s trendy spot is Soho (SOuth of HOllywood) around Hollywood Road, Elgin, and Stauton streets.	3.1
Needless to say, avoid peddlers who approach you on the street and offer to take you to wondrous bargains.	2.86
TOTT’s, in the Excelsior Hotel, is a restaurant with live music and dancing and a harbor view.	3.28
Japanese karaoke bars have now become extremely popular with the locals.	3.6
There are a number of these on Chatham Road South and around Cameron Street in Tsim Sha Tsui.	3.09
The most typical of these are harbor cruises, usually including dinner and dancing on board an air-conditioned floating nightclub.	3.4
There are evening bus tours that include visits to a restaurant and night spots; some tours combine a Chinese banquet with a visit to an open-air market and the panorama from Victoria Peak.	3.12
In subtropical Hong Kong you can swim from April to early November.	3.4
There are more than 40 beaches in Hong Kong that are free to the public.	3.3
Most have lifeguards on duty from April to October, changing rooms, toilets, and snack stands.	3.2
On Hong Kong Island, Repulse Bay is the most popular; others are Shek O on the east coast and Stanley and Deep Water Bay on the south coast.	3.11
They are very crowded, especially on summer weekends.	2.9
On the outlying islands, Cheung Chau and Cheung Sha are on Lantau, and Hung Shing Ye and Lo So Shing on Lamma; inquire about water pollution levels.	3.0
The large department stores have fixed prices, but elsewhere you should ask whether there is a discount, especially if you buy several items in one shop.	3.1
The Hong Kong Golf Club (Tel. 2812 7070) welcomes visitors to its three 18-hole courses at Fanling in the New Territories, or the 9-hole course at Deep Water Bay.	3.4
The 72-par course was designed by Dave Thomas.	3.1
Hiking.	3.1
In the New Territories the famous MacLehose Trail stretches 97 km (60 miles) from Sai Kung Peninsula to Tuen Mun.	3.0
The Lantau Trail is a 69-km (43-mile) circular trail on Lantau Island that begins and ends at Silvermine Bay.	3.1
Both trails are divided into smaller segments of varying difficulty.	2.8
Maps of hiking trails are available at the Government Publications Center, Low Block, Government Offices, 66 Queensway in Central.	3.1
HKTA also has trail maps and sponsors the Guided Nature Walks, led by rangers, that include hikes in all the different regions of Hong Kong.	3.3
Jogging.	3.0
Victoria Park has a jogging track in Causeway Bay.	3.4
Sailing.	3.0
Contact the Hong Kong Yacht Club at Tel. 2832 2817 for information.	3.0
Compare prices before you buy any significant item.	3.1
Taijiquan (Tai Chi).	2.9
HKTA offers lessons in these exercises that improve concentration and balance at Garden Plaza, Hong Kong Park, Admiralty (Tel. 2058 1234).	3.11
Tennis.	3.0
There are 13 public courts at Victoria Park Tennis Centre (Tel.	3.0
Horseracing.	3.0
All levels of society share a feverish interest in the Sport of Kings.	3.1
The racing schedule is September to June, and Hong Kong maintains two tracks — the older Happy Valley course on Hong Kong Island and the striking Sha Tin track in the New Territories.	3.1
Always ask to see the manufacturer’s guarantee when purchasing watches, cameras, and audio-visual and electronic equipment.	3.1
The Hong Kong Tourist Association runs a “Come Horseracing Tour,” which includes entry to the Hong Kong Jockey Club visitors’ box and members’ enclosure, and a buffet-style meal.	3.0
Cricket.	3.0
Hong Kong has many attractions that appeal to children of all ages.	3.25
Since Hong Kong is a duty-free port and charges no sales tax, goods are cheaper here than in the country where they were made.	3.0
Hong Kong’s many beaches are especially fun for children.	3.6
Children love riding on Hong Kong’s antique trams.	3.71
A ride on the Peak Tram is sure to provide a thrill, and in the Peak Tower they’ll enjoy the Peak Explorer ride and Ripley’s Believe it or Not! Ocean Park (see page 32) is popular with children of all ages.	3.37
There’s a special Kid’s World that those under 12 can enter free when accompanied by a paying adult.	3.57
The Science Museum in Tsim Sha Tsui East allows children to get their hands on over half of its 500 exhibits, while the nearby Space Museum has regular screenings on an enormous Omnimax screen in its Space Theater, making the night sky come vibrantly alive.	3.3
Note that when haggling, the merchant assumes you are prepared to pay cash.	3.12
For children who love boats, riding the Star Ferry or ferry trips to outlying islands will be exciting, and the Dolphin Watch trip (see page 113) is certain to appeal.	3.14
If you plan to visit during May, the carnival atmosphere of the Cheung Chau Bun Festival, with its high bamboo-and-paper towers covered in sticky buns, will fascinate the young ones.	3.5
If, after concluding a deal, you try to pay with a credit card, he may then boost the price in order to cover the card charges.	2.72
It is advisable to shop at outlets that are members of the Hong Kong Tourist Association (HKTA), identified by a red junk logo.	3.0
Membership imposes an obligation to maintain standards of both quality and service, and provides dissatisfied customers with an officially recognized channel for redressing complaints; the number to call is Tel. 2508 1234.	3.0
Pick up a copy of HKTA’s “The Official Dining, Entertainment & Shopping Directory” in which all member stores are listed.	3.2
Shipping.	3.0
Ask if automatic free insurance is provided.	3.0
If the goods are very valuable or fragile, it is a good idea to buy an all-risk insurance for the shipment.	3.1
Packages sent to the US or to Europe generally take six to eight weeks by surface mail, and one week by airmail.	3.0
Shopping Areas.	3.1
Major shopping areas are Tsim Sha Tsui in Kowloon, especially along Nathan Road; Central on Hong Kong Island, particularly for upscale designer goods; Causeway Bay for slightly better prices; and the Hollywood Road area.	3.0
On photographic equipment, electronic goods, and watches, you avoid the luxury tax payable in your home country.	3.0
Department Stores.	3.0
Look for Lane Crawford Ltd., an upscale store with branches at Pacific Place, 70 Queen’s Road, and Harbour City; Wing On, one of the oldest in Hong Kong; Marks and Spencer; and the Japanese department stores, Mitsukoshi, Sobo, and Seibu.	3.2
Malls.	3.2
Hong Kong is full of giant malls.	3.37
Harbour City, just west of the Star Ferry Terminal in Tsim Sha Tsui is one of the largest; Pacific Place, 88 Queensway, is Central’s biggest mall, with retail outlets and department stores; Times Square is a collection of retail outlets in Causeway Bay.	3.1
These stores sell excess stock or factory overruns.	3.37
Hong Kong is no longer a factory outlet center since much of its clothing manufacturing has moved elsewhere.	2.8
There are factory showrooms in the Pedder Building, 12 Pedder Street, in Central.	3.11
Markets.	3.14
Markets are the places to use your bargaining skills.	3.0
Hong Kong’s most famous and colorful market is the Temple Street Night Market near the Jordan MTR stop.	3.1
Every conceivable kind of goods is sold here: clothing, all kinds of electronics, CDs, souvenirs, crafts, and jewelry.	3.4
Stanley Market is located on Hong Kong’s southern coast, and is well-known for all kinds of clothing, including silk and cashmere.	3.17
